id,file_path,test_name,test_prefix,GT_output,original_test_prefix
24,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/SerializationUtils_ESTest.java,org.apache.commons.lang3.SerializationUtils_ESTest::test23,"public void test23()  throws Throwable  {
	int int0 = 3397;
	Integer integer0 = new Integer(3397);
	Integer integer1 = SerializationUtils.roundtrip(integer0);
	SerializationUtils.serialize((Serializable) integer1, (OutputStream) null);
}",exception,"  public void test23()  throws Throwable  {
      int int0 = 3397;
      Integer integer0 = new Integer(3397);
      Integer integer1 = SerializationUtils.roundtrip(integer0);
      // Undeclared exception!
      try { 
        SerializationUtils.serialize((Serializable) integer1, (OutputStream) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // outputStream
         //
         verifyException(""java.util.Objects"", e);
      }
  }"
25,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/SerializationUtils_ESTest.java,org.apache.commons.lang3.SerializationUtils_ESTest::test24,"public void test24()  throws Throwable  {
      SerializationUtils.clone(""DWxYLXlku_xD@@"");
      Integer integer0 = new Integer((-1060));
      Integer integer1 = SerializationUtils.clone(integer0);
}","assertEquals((-1060), (int)integer1);","  public void test24()  throws Throwable  {
      SerializationUtils.clone(""DWxYLXlku_xD@@"");
      Integer integer0 = new Integer((-1060));
      Integer integer1 = SerializationUtils.clone(integer0);
      assertEquals((-1060), (int)integer1);
}"
26,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/CharUtils_ESTest.java,org.apache.commons.lang3.CharUtils_ESTest::test0,"public void test0()  throws Throwable  {
      int int0 = CharUtils.toIntValue('9', (-789));
}","assertEquals(9, int0);","  public void test0()  throws Throwable  {
      int int0 = CharUtils.toIntValue('9', (-789));
      assertEquals(9, int0);
}"
27,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/CharUtils_ESTest.java,org.apache.commons.lang3.CharUtils_ESTest::test1,"public void test1()  throws Throwable  {
      boolean boolean0 = CharUtils.isAsciiAlphaLower('z');
}",assertTrue(boolean0);,"  public void test1()  throws Throwable  {
      boolean boolean0 = CharUtils.isAsciiAlphaLower('z');
      assertTrue(boolean0);
}"
28,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/CharUtils_ESTest.java,org.apache.commons.lang3.CharUtils_ESTest::test2,"public void test2()  throws Throwable  {
      boolean boolean0 = CharUtils.isAsciiAlphaLower('a');
}",assertTrue(boolean0);,"  public void test2()  throws Throwable  {
      boolean boolean0 = CharUtils.isAsciiAlphaLower('a');
      assertTrue(boolean0);
}"
29,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/CharUtils_ESTest.java,org.apache.commons.lang3.CharUtils_ESTest::test3,"public void test3()  throws Throwable  {
      boolean boolean0 = CharUtils.isAsciiAlpha('Z');
}",assertTrue(boolean0);,"  public void test3()  throws Throwable  {
      boolean boolean0 = CharUtils.isAsciiAlpha('Z');
      assertTrue(boolean0);
}"
30,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/CharUtils_ESTest.java,org.apache.commons.lang3.CharUtils_ESTest::test4,"public void test4()  throws Throwable  {
      boolean boolean0 = CharUtils.isAsciiControl('\uD7C0');
}",assertFalse(boolean0);,"  public void test4()  throws Throwable  {
      boolean boolean0 = CharUtils.isAsciiControl('\uD7C0');
      assertFalse(boolean0);
}"
31,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/CharUtils_ESTest.java,org.apache.commons.lang3.CharUtils_ESTest::test5,"public void test5()  throws Throwable  {
      boolean boolean0 = CharUtils.isAsciiControl(' ');
}",assertFalse(boolean0);,"  public void test5()  throws Throwable  {
      boolean boolean0 = CharUtils.isAsciiControl(' ');
      assertFalse(boolean0);
}"
32,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/CharUtils_ESTest.java,org.apache.commons.lang3.CharUtils_ESTest::test6,"public void test6()  throws Throwable  {
      boolean boolean0 = CharUtils.isAsciiPrintable('\uD7C0');
}",assertFalse(boolean0);,"  public void test6()  throws Throwable  {
      boolean boolean0 = CharUtils.isAsciiPrintable('\uD7C0');
      assertFalse(boolean0);
}"
33,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/CharUtils_ESTest.java,org.apache.commons.lang3.CharUtils_ESTest::test7,"public void test7()  throws Throwable  {
      boolean boolean0 = CharUtils.isAsciiPrintable(' ');
}",assertTrue(boolean0);,"  public void test7()  throws Throwable  {
      boolean boolean0 = CharUtils.isAsciiPrintable(' ');
      assertTrue(boolean0);
}"
34,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/CharUtils_ESTest.java,org.apache.commons.lang3.CharUtils_ESTest::test8,"public void test8()  throws Throwable  {
      boolean boolean0 = CharUtils.isAscii('\u0080');
}",assertFalse(boolean0);,"  public void test8()  throws Throwable  {
      boolean boolean0 = CharUtils.isAscii('\u0080');
      assertFalse(boolean0);
}"
35,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/CharUtils_ESTest.java,org.apache.commons.lang3.CharUtils_ESTest::test9,"public void test9()  throws Throwable  {
      String string0 = CharUtils.toString('\u0080');
}","assertEquals(""\u0080"", string0);","  public void test9()  throws Throwable  {
      String string0 = CharUtils.toString('\u0080');
      assertEquals(""\u0080"", string0);
}"
36,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/CharUtils_ESTest.java,org.apache.commons.lang3.CharUtils_ESTest::test10,"public void test10()  throws Throwable  {
      Character character0 = CharUtils.toCharacterObject('`');
}","assertEquals('`', (char)character0);","  public void test10()  throws Throwable  {
      Character character0 = CharUtils.toCharacterObject('`');
      assertEquals('`', (char)character0);
}"
37,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/CharUtils_ESTest.java,org.apache.commons.lang3.CharUtils_ESTest::test11,"public void test11()  throws Throwable  {
      Character character0 = CharUtils.toCharacterObject('`');
      int int0 = CharUtils.toIntValue(character0, 0);
}","assertEquals(0, int0);","  public void test11()  throws Throwable  {
      Character character0 = CharUtils.toCharacterObject('`');
      int int0 = CharUtils.toIntValue(character0, 0);
      assertEquals(0, int0);
}"
38,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/CharUtils_ESTest.java,org.apache.commons.lang3.CharUtils_ESTest::test12,"public void test12()  throws Throwable  {
      int int0 = CharUtils.toIntValue((Character) null, (-40));
}","assertEquals((-40), int0);","  public void test12()  throws Throwable  {
      int int0 = CharUtils.toIntValue((Character) null, (-40));
      assertEquals((-40), int0);
}"
39,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/CharUtils_ESTest.java,org.apache.commons.lang3.CharUtils_ESTest::test13,"public void test13()  throws Throwable  {
      Character character0 = CharUtils.toCharacterObject('0');
}","assertEquals('0', (char)character0);","  public void test13()  throws Throwable  {
      Character character0 = CharUtils.toCharacterObject('0');
      assertEquals('0', (char)character0);
}"
40,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/CharUtils_ESTest.java,org.apache.commons.lang3.CharUtils_ESTest::test14,"public void test14()  throws Throwable  {
      Character character0 = CharUtils.toCharacterObject('0');
      int int0 = CharUtils.toIntValue(character0);
}","assertEquals(0, int0);","  public void test14()  throws Throwable  {
      Character character0 = CharUtils.toCharacterObject('0');
      int int0 = CharUtils.toIntValue(character0);
      assertEquals(0, int0);
}"
41,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/CharUtils_ESTest.java,org.apache.commons.lang3.CharUtils_ESTest::test15,"public void test15()  throws Throwable  {
      int int0 = CharUtils.toIntValue('u', (-1));
}","assertEquals((-1), int0);","  public void test15()  throws Throwable  {
      int int0 = CharUtils.toIntValue('u', (-1));
      assertEquals((-1), int0);
}"
42,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/CharUtils_ESTest.java,org.apache.commons.lang3.CharUtils_ESTest::test16,"public void test16()  throws Throwable  {
      int int0 = CharUtils.toIntValue('1');
}","assertEquals(1, int0);","  public void test16()  throws Throwable  {
      int int0 = CharUtils.toIntValue('1');
      assertEquals(1, int0);
}"
43,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/CharUtils_ESTest.java,org.apache.commons.lang3.CharUtils_ESTest::test17,"public void test17()  throws Throwable  {
      char char0 = CharUtils.toChar(""<"", '<');
}","assertEquals('<', char0);","  public void test17()  throws Throwable  {
      char char0 = CharUtils.toChar(""<"", '<');
      assertEquals('<', char0);
}"
44,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/CharUtils_ESTest.java,org.apache.commons.lang3.CharUtils_ESTest::test18,"public void test18()  throws Throwable  {
      char char0 = CharUtils.toChar("""", '2');
}","assertEquals('2', char0);","  public void test18()  throws Throwable  {
      char char0 = CharUtils.toChar("""", '2');
      assertEquals('2', char0);
}"
45,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/CharUtils_ESTest.java,org.apache.commons.lang3.CharUtils_ESTest::test19,"public void test19()  throws Throwable  {
      char char0 = CharUtils.toChar(""9|Al\""@3#ZcA?)QC"");
}","assertEquals('9', char0);","  public void test19()  throws Throwable  {
      char char0 = CharUtils.toChar(""9|Al\""@3#ZcA?)QC"");
      assertEquals('9', char0);
}"
46,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/CharUtils_ESTest.java,org.apache.commons.lang3.CharUtils_ESTest::test20,"public void test20()  throws Throwable  {
      char char0 = CharUtils.toChar(""s"");
}","assertEquals('s', char0);","  public void test20()  throws Throwable  {
      char char0 = CharUtils.toChar(""s"");
      assertEquals('s', char0);
}"
47,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/CharUtils_ESTest.java,org.apache.commons.lang3.CharUtils_ESTest::test21,"public void test21()  throws Throwable  {
      char char0 = CharUtils.toChar((Character) null, '/');
}","assertEquals('/', char0);","  public void test21()  throws Throwable  {
      char char0 = CharUtils.toChar((Character) null, '/');
      assertEquals('/', char0);
}"
48,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/CharUtils_ESTest.java,org.apache.commons.lang3.CharUtils_ESTest::test22,"public void test22()  throws Throwable  {
      Character character0 = Character.valueOf('8');
      char char0 = CharUtils.toChar(character0, '(');
}","assertEquals('8', char0);","  public void test22()  throws Throwable  {
      Character character0 = Character.valueOf('8');
      char char0 = CharUtils.toChar(character0, '(');
      assertEquals('8', char0);
}"
49,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/CharUtils_ESTest.java,org.apache.commons.lang3.CharUtils_ESTest::test23,"public void test23()  throws Throwable  {
      Character character0 = CharUtils.toCharacterObject('9');
      char char0 = CharUtils.toChar(character0);
}","assertEquals('9', char0);","  public void test23()  throws Throwable  {
      Character character0 = CharUtils.toCharacterObject('9');
      char char0 = CharUtils.toChar(character0);
      assertEquals('9', char0);
}"
50,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/CharUtils_ESTest.java,org.apache.commons.lang3.CharUtils_ESTest::test24,"public void test24()  throws Throwable  {
      Character character0 = Character.valueOf('Y');
      char char0 = CharUtils.toChar(character0);
}","assertEquals('Y', char0);","  public void test24()  throws Throwable  {
      Character character0 = Character.valueOf('Y');
      char char0 = CharUtils.toChar(character0);
      assertEquals('Y', char0);
}"
51,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/CharUtils_ESTest.java,org.apache.commons.lang3.CharUtils_ESTest::test25,"public void test25()  throws Throwable  {
      int int0 = CharUtils.compare('', '');
}","assertEquals(0, int0);","  public void test25()  throws Throwable  {
      int int0 = CharUtils.compare('', '');
      assertEquals(0, int0);
}"
52,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/CharUtils_ESTest.java,org.apache.commons.lang3.CharUtils_ESTest::test26,"public void test26()  throws Throwable  {
      int int0 = CharUtils.compare('u', 'z');
}","assertEquals((-5), int0);","  public void test26()  throws Throwable  {
      int int0 = CharUtils.compare('u', 'z');
      assertEquals((-5), int0);
}"
53,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/CharUtils_ESTest.java,org.apache.commons.lang3.CharUtils_ESTest::test27,"public void test27()  throws Throwable  {
	CharUtils.toIntValue((Character) null);
}",exception,"  public void test27()  throws Throwable  {
      // Undeclared exception!
      try { 
        CharUtils.toIntValue((Character) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // ch
         //
         verifyException(""java.util.Objects"", e);
      }
  }"
54,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/CharUtils_ESTest.java,org.apache.commons.lang3.CharUtils_ESTest::test28,"public void test28()  throws Throwable  {
	CharUtils.toChar((String) null);
}",exception,"  public void test28()  throws Throwable  {
      // Undeclared exception!
      try { 
        CharUtils.toChar((String) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // The String must not be empty
         //
         verifyException(""java.util.Objects"", e);
      }
  }"
55,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/CharUtils_ESTest.java,org.apache.commons.lang3.CharUtils_ESTest::test29,"public void test29()  throws Throwable  {
	CharUtils.toChar("""");
}",exception,"  public void test29()  throws Throwable  {
      // Undeclared exception!
      try { 
        CharUtils.toChar("""");
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // The String must not be empty
         //
         verifyException(""org.apache.commons.lang3.Validate"", e);
      }
  }"
